time,dhw,heating,T_amb,dhw_in_T
2020-10-25 22:15:00,0.0,0.0,10.02,14.0
2020-10-25 22:30:00,0.0,0.0,9.94,14.0
2020-10-25 22:45:00,0.0,0.0,9.85,14.0
2020-10-25 23:00:00,0.0,0.0,9.76,14.0
2020-10-25 23:15:00,0.0,0.0,9.76,14.0
2020-10-25 23:30:00,0.0,0.0,9.76,14.0
2020-10-25 23:45:00,0.0,0.0,9.76,14.0
2020-10-26 00:00:00,0.0,0.0,9.76,14.0
2020-10-26 00:15:00,0.0,0.0,9.69,13.99
2020-10-26 00:30:00,0.0,0.0,9.63,13.99
2020-10-26 00:45:00,0.0,0.0,9.56,13.99
2020-10-26 01:00:00,0.0,0.0,9.49,13.99
2020-10-26 01:15:00,0.0,0.0,9.49,13.98
2020-10-26 01:30:00,0.0,0.0,9.49,13.98
2020-10-26 01:45:00,0.0,0.0,9.48,13.97
2020-10-26 02:00:00,0.0,0.0,9.48,13.97
2020-10-26 02:15:00,0.0,0.0,9.42,13.96
2020-10-26 02:30:00,0.0,0.0,9.37,13.96
2020-10-26 02:45:00,0.0,0.0,9.31,13.95
2020-10-26 03:00:00,0.00033,0.0,9.25,13.95
2020-10-26 03:15:00,0.0,0.0,9.26,13.94
2020-10-26 03:30:00,0.0,0.0,9.26,13.93
2020-10-26 03:45:00,0.0,0.0,9.27,13.92
2020-10-26 04:00:00,0.001,0.0,9.27,13.91
2020-10-26 04:15:00,0.001,0.0,9.33,13.91
2020-10-26 04:30:00,0.002,0.0,9.38,13.9
2020-10-26 04:45:00,0.0,0.0,9.44,13.89
2020-10-26 05:00:00,0.0024700000000000004,0.0,9.49,13.88
2020-10-26 05:15:00,0.00747,0.0,9.56,13.87
2020-10-26 05:30:00,0.008,0.0,9.63,13.86
2020-10-26 05:45:00,0.00713,0.004,9.7,13.85
2020-10-26 06:00:00,0.01,0.008,9.77,13.83
2020-10-26 06:15:00,0.009869999999999999,0.012,9.72,13.82
2020-10-26 06:30:00,0.01727,0.008,9.68,13.81
2020-10-26 06:45:00,0.01887,0.012,9.63,13.8
2020-10-26 07:00:00,0.03027,0.008,9.58,13.78
2020-10-26 07:15:00,0.0358,0.008,9.57,13.77
2020-10-26 07:30:00,0.025929999999999998,0.012,9.56,13.76
2020-10-26 07:45:00,0.011269999999999999,0.012,9.54,13.74
2020-10-26 08:00:00,0.01027,0.012,9.53,13.73
2020-10-26 08:15:00,0.008400000000000001,0.008,9.68,13.71
2020-10-26 08:30:00,0.00567,0.004,9.82,13.7
2020-10-26 08:45:00,0.00287,0.008,9.97,13.68
2020-10-26 09:00:00,0.0038,0.004,10.11,13.66
2020-10-26 09:15:00,0.00547,0.004,10.25,13.65
2020-10-26 09:30:00,0.00667,0.004,10.39,13.63
2020-10-26 09:45:00,0.004,0.004,10.52,13.61
2020-10-26 10:00:00,0.00073,0.004,10.66,13.6
2020-10-26 10:15:00,0.00267,0.004,10.73,13.58
2020-10-26 10:30:00,7.000000000000001e-05,0.012,10.8,13.56
2020-10-26 10:45:00,0.0,0.008,10.87,13.54
2020-10-26 11:00:00,7.000000000000001e-05,0.008,10.94,13.52
2020-10-26 11:15:00,0.0,0.004,10.91,13.5
2020-10-26 11:30:00,0.001,0.004,10.89,13.48
2020-10-26 11:45:00,0.00033,0.008,10.86,13.46
2020-10-26 12:00:00,0.00013000000000000002,0.008,10.83,13.44
2020-10-26 12:15:00,0.0024700000000000004,0.004,10.93,13.42
2020-10-26 12:30:00,0.0,0.004,11.03,13.4
2020-10-26 12:45:00,0.00013000000000000002,0.004,11.12,13.38
2020-10-26 13:00:00,0.0,0.004,11.22,13.35
2020-10-26 13:15:00,0.00013000000000000002,0.004,11.29,13.33
2020-10-26 13:30:00,0.00273,0.004,11.35,13.31
2020-10-26 13:45:00,0.004,0.004,11.42,13.28
2020-10-26 14:00:00,0.003,0.008,11.48,13.26
2020-10-26 14:15:00,0.002,0.004,11.44,13.24
2020-10-26 14:30:00,0.00113,0.0,11.41,13.21
2020-10-26 14:45:00,0.001,0.0,11.37,13.19
2020-10-26 15:00:00,0.0049299999999999995,0.008,11.33,13.16
2020-10-26 15:15:00,0.001,0.008,11.26,13.14
2020-10-26 15:30:00,0.00033,0.0,11.19,13.11
2020-10-26 15:45:00,0.0,0.008,11.11,13.09
2020-10-26 16:00:00,0.00067,0.004,11.04,13.06
2020-10-26 16:15:00,0.0,0.0,10.9,13.03
2020-10-26 16:30:00,0.0008,0.008,10.76,13.01
2020-10-26 16:45:00,0.0,0.004,10.61,12.98
2020-10-26 17:00:00,0.00233,0.0,10.47,12.95
2020-10-26 17:15:00,0.00733,0.004,10.4,12.92
2020-10-26 17:30:00,0.00967,0.004,10.34,12.89
2020-10-26 17:45:00,0.00513,0.008,10.27,12.87
2020-10-26 18:00:00,0.00467,0.008,10.2,12.84
2020-10-26 18:15:00,0.00233,0.008,10.15,12.81
2020-10-26 18:30:00,0.00207,0.012,10.1,12.78
2020-10-26 18:45:00,0.00607,0.024,10.05,12.75
2020-10-26 19:00:00,0.00713,0.016,10.0,12.72
2020-10-26 19:15:00,0.00313,0.02,9.85,12.69
2020-10-26 19:30:00,0.00653,0.008,9.7,12.66
2020-10-26 19:45:00,0.01267,0.008,9.55,12.63
2020-10-26 20:00:00,0.004070000000000001,0.008,9.4,12.6
2020-10-26 20:15:00,0.00107,0.004,9.38,12.57
2020-10-26 20:30:00,0.00267,0.004,9.35,12.53
2020-10-26 20:45:00,0.00333,0.008,9.33,12.5
2020-10-26 21:00:00,0.0,0.004,9.3,12.47
2020-10-26 21:15:00,0.003,0.004,9.29,12.44
2020-10-26 21:30:00,0.00067,0.008,9.28,12.4
2020-10-26 21:45:00,0.004,0.004,9.26,12.37
2020-10-26 22:00:00,0.0,0.0,9.25,12.34
2020-10-26 22:15:00,0.0,0.0,9.23,12.3
2020-10-26 22:30:00,0.0,0.0,9.22,12.27
2020-10-26 22:45:00,0.0,0.0,9.2,12.24
2020-10-26 23:00:00,0.0,0.0,9.18,12.2
2020-10-26 23:15:00,0.0,0.0,9.18,12.17
2020-10-26 23:30:00,0.0,0.0,9.17,12.13
2020-10-26 23:45:00,0.0,0.0,9.17,12.1
2020-10-27 00:00:00,0.0,0.0,9.16,12.06
2020-10-27 00:15:00,0.0,0.0,9.11,12.03
2020-10-27 00:30:00,0.0,0.0,9.06,11.99
2020-10-27 00:45:00,0.0,0.0,9.0,11.96
2020-10-27 01:00:00,0.0,0.0,8.95,11.92
2020-10-27 01:15:00,0.0,0.0,8.92,11.88
2020-10-27 01:30:00,0.0,0.0,8.89,11.85
2020-10-27 01:45:00,0.0,0.0,8.85,11.81
2020-10-27 02:00:00,0.0,0.0,8.82,11.78
2020-10-27 02:15:00,0.0,0.0,8.84,11.74
2020-10-27 02:30:00,0.0,0.0,8.87,11.7
2020-10-27 02:45:00,0.00033,0.0,8.89,11.66
2020-10-27 03:00:00,0.0,0.0,8.91,11.63
2020-10-27 03:15:00,0.0,0.0,8.96,11.59
2020-10-27 03:30:00,0.0,0.0,9.01,11.55
2020-10-27 03:45:00,0.002,0.0,9.05,11.51
2020-10-27 04:00:00,0.0,0.0,9.1,11.48
2020-10-27 04:15:00,0.00067,0.0,9.11,11.44
2020-10-27 04:30:00,0.00067,0.0,9.12,11.4
2020-10-27 04:45:00,0.00033,0.0,9.13,11.36
2020-10-27 05:00:00,0.002,0.0,9.14,11.32
2020-10-27 05:15:00,0.007,0.0,9.11,11.28
2020-10-27 05:30:00,0.00513,0.0,9.07,11.24
2020-10-27 05:45:00,0.00753,0.0,9.04,11.2
2020-10-27 06:00:00,0.01287,0.004,9.0,11.16
2020-10-27 06:15:00,0.01473,0.008,9.05,11.13
2020-10-27 06:30:00,0.02013,0.012,9.1,11.09
2020-10-27 06:45:00,0.0248,0.012,9.14,11.05
2020-10-27 07:00:00,0.014070000000000001,0.012,9.19,11.01
2020-10-27 07:15:00,0.01487,0.012,9.21,10.97
2020-10-27 07:30:00,0.02067,0.012,9.23,10.93
2020-10-27 07:45:00,0.019,0.012,9.24,10.89
2020-10-27 08:00:00,0.020730000000000002,0.012,9.26,10.85
2020-10-27 08:15:00,0.00973,0.008,9.39,10.81
2020-10-27 08:30:00,0.0049299999999999995,0.004,9.51,10.77
2020-10-27 08:45:00,0.015,0.0,9.64,10.73
2020-10-27 09:00:00,0.00347,0.004,9.76,10.69
2020-10-27 09:15:00,0.002,0.0,9.89,10.64
2020-10-27 09:30:00,0.00047,0.0,10.01,10.6
2020-10-27 09:45:00,0.00213,0.0,10.14,10.56
2020-10-27 10:00:00,0.0,0.004,10.26,10.52
2020-10-27 10:15:00,0.00013000000000000002,0.004,10.4,10.48
2020-10-27 10:30:00,0.001,0.008,10.54,10.44
2020-10-27 10:45:00,0.00067,0.008,10.67,10.4
2020-10-27 11:00:00,0.0,0.004,10.81,10.36
2020-10-27 11:15:00,0.0016699999999999998,0.004,10.96,10.32
2020-10-27 11:30:00,0.00067,0.004,11.12,10.28
2020-10-27 11:45:00,0.003,0.004,11.27,10.24
2020-10-27 12:00:00,0.00507,0.004,11.42,10.2
2020-10-27 12:15:00,0.00267,0.004,11.52,10.15
2020-10-27 12:30:00,0.00033,0.004,11.62,10.11
2020-10-27 12:45:00,0.002,0.004,11.71,10.07
2020-10-27 13:00:00,0.0,0.004,11.81,10.03
2020-10-27 13:15:00,0.00213,0.004,11.87,9.99
2020-10-27 13:30:00,0.00367,0.004,11.93,9.95
2020-10-27 13:45:00,0.00147,0.008,11.98,9.91
2020-10-27 14:00:00,0.001,0.008,12.04,9.87
2020-10-27 14:15:00,0.00133,0.004,11.95,9.83
2020-10-27 14:30:00,0.00267,0.0,11.86,9.78
2020-10-27 14:45:00,0.00033,0.0,11.77,9.74
2020-10-27 15:00:00,0.00033,0.0,11.68,9.7
2020-10-27 15:15:00,0.001,0.0,11.56,9.66
2020-10-27 15:30:00,0.00067,0.0,11.44,9.62
2020-10-27 15:45:00,0.00327,0.004,11.31,9.58
2020-10-27 16:00:00,0.00393,0.0,11.19,9.54
2020-10-27 16:15:00,0.002,0.0,11.13,9.5
2020-10-27 16:30:00,0.00267,0.0,11.07,9.46
2020-10-27 16:45:00,0.00067,0.0,11.0,9.42
2020-10-27 17:00:00,0.003,0.0,10.94,9.38
2020-10-27 17:15:00,0.0,0.0,10.86,9.34
2020-10-27 17:30:00,0.002,0.004,10.77,9.3
2020-10-27 17:45:00,0.001,0.004,10.69,9.25
2020-10-27 18:00:00,0.009800000000000001,0.004,10.6,9.21
2020-10-27 18:15:00,0.0108,0.004,10.56,9.17
2020-10-27 18:30:00,0.003,0.004,10.53,9.13
2020-10-27 18:45:00,0.00713,0.012,10.49,9.09
2020-10-27 19:00:00,0.00313,0.016,10.45,9.05
2020-10-27 19:15:00,0.00907,0.016,10.47,9.01
2020-10-27 19:30:00,0.011470000000000001,0.012,10.49,8.97
2020-10-27 19:45:00,0.0124,0.008,10.5,8.93
2020-10-27 20:00:00,0.00613,0.012,10.52,8.9
2020-10-27 20:15:00,0.00767,0.004,10.43,8.86
2020-10-27 20:30:00,0.00133,0.008,10.35,8.82
2020-10-27 20:45:00,0.006,0.004,10.26,8.78
2020-10-27 21:00:00,0.0016699999999999998,0.004,10.17,8.74
2020-10-27 21:15:00,0.00107,0.004,10.17,8.7
2020-10-27 21:30:00,0.006,0.008,10.16,8.66
2020-10-27 21:45:00,0.00067,0.004,10.16,8.62
2020-10-27 22:00:00,0.002,0.004,10.15,8.58
2020-10-27 22:15:00,0.0,0.004,10.16,8.54
2020-10-27 22:30:00,0.0,0.004,10.17,8.51
2020-10-27 22:45:00,0.0,0.004,10.18,8.47
2020-10-27 23:00:00,0.0,0.004,10.19,8.43
2020-10-27 23:15:00,0.0,0.004,10.22,8.39
2020-10-27 23:30:00,0.0,0.0,10.24,8.36
2020-10-27 23:45:00,0.0,0.0,10.27,8.32
2020-10-28 00:00:00,0.0,0.0,10.29,8.28
2020-10-28 00:15:00,0.0,0.0,10.34,8.24
2020-10-28 00:30:00,0.0,0.0,10.38,8.21
2020-10-28 00:45:00,0.0,0.0,10.43,8.17
2020-10-28 01:00:00,0.0,0.0,10.47,8.13
2020-10-28 01:15:00,0.0,0.0,10.47,8.1
2020-10-28 01:30:00,0.0,0.0,10.47,8.06
2020-10-28 01:45:00,0.0,0.0,10.47,8.03
2020-10-28 02:00:00,0.0,0.0,10.47,7.99
2020-10-28 02:15:00,0.0,0.0,10.55,7.95
2020-10-28 02:30:00,0.0,0.0,10.63,7.92
2020-10-28 02:45:00,0.0,0.0,10.7,7.88
2020-10-28 03:00:00,0.0,0.0,10.78,7.85
2020-10-28 03:15:00,0.0,0.0,10.84,7.82
2020-10-28 03:30:00,0.00067,0.0,10.9,7.78
2020-10-28 03:45:00,0.00067,0.0,10.96,7.75
2020-10-28 04:00:00,0.0,0.0,11.02,7.71
2020-10-28 04:15:00,0.001,0.0,10.98,7.68
2020-10-28 04:30:00,0.0,0.0,10.93,7.65
2020-10-28 04:45:00,0.0,0.0,10.89,7.61
2020-10-28 05:00:00,0.00333,0.0,10.84,7.58
2020-10-28 05:15:00,0.006,0.0,10.72,7.55
2020-10-28 05:30:00,0.01467,0.004,10.6,7.52
2020-10-28 05:45:00,0.01053,0.004,10.47,7.48
2020-10-28 06:00:00,0.004730000000000001,0.012,10.35,7.45
2020-10-28 06:15:00,0.01307,0.012,10.24,7.42
2020-10-28 06:30:00,0.00467,0.012,10.13,7.39
2020-10-28 06:45:00,0.009800000000000001,0.008,10.01,7.36
2020-10-28 07:00:00,0.02287,0.008,9.9,7.33
2020-10-28 07:15:00,0.02027,0.012,9.87,7.3
2020-10-28 07:30:00,0.02367,0.008,9.84,7.27
2020-10-28 07:45:00,0.0114,0.008,9.8,7.24
2020-10-28 08:00:00,0.0126,0.008,9.77,7.21
2020-10-28 08:15:00,0.009269999999999999,0.008,9.86,7.18
2020-10-28 08:30:00,0.008199999999999999,0.004,9.96,7.15
2020-10-28 08:45:00,0.0014,0.008,10.05,7.12
2020-10-28 09:00:00,0.006730000000000001,0.0,10.14,7.09
2020-10-28 09:15:00,0.01613,0.0,10.33,7.06
2020-10-28 09:30:00,0.011800000000000001,0.0,10.52,7.04
2020-10-28 09:45:00,0.00513,0.004,10.7,7.01
2020-10-28 10:00:00,0.00533,0.004,10.89,6.98
2020-10-28 10:15:00,0.0,0.004,11.11,6.95
2020-10-28 10:30:00,0.00367,0.004,11.33,6.93
2020-10-28 10:45:00,0.0016699999999999998,0.004,11.54,6.9
2020-10-28 11:00:00,0.0,0.004,11.76,6.88
2020-10-28 11:15:00,0.0,0.008,11.97,6.85
2020-10-28 11:30:00,0.0,0.008,12.18,6.83
2020-10-28 11:45:00,0.0,0.004,12.38,6.8
2020-10-28 12:00:00,0.00333,0.004,12.59,6.78
2020-10-28 12:15:00,0.00313,0.004,12.7,6.75
2020-10-28 12:30:00,0.00133,0.004,12.81,6.73
2020-10-28 12:45:00,0.0004,0.012,12.91,6.7
2020-10-28 13:00:00,0.0,0.012,13.02,6.68
2020-10-28 13:15:00,0.0014,0.004,13.04,6.66
2020-10-28 13:30:00,0.0024700000000000004,0.012,13.05,6.64
2020-10-28 13:45:00,0.005,0.012,13.07,6.61
2020-10-28 14:00:00,0.00607,0.008,13.08,6.59
2020-10-28 14:15:00,0.00273,0.016,13.0,6.57
2020-10-28 14:30:00,0.0016699999999999998,0.008,12.92,6.55
2020-10-28 14:45:00,0.00287,0.004,12.84,6.53
2020-10-28 15:00:00,0.0038,0.008,12.76,6.51
2020-10-28 15:15:00,0.00033,0.004,12.55,6.49
2020-10-28 15:30:00,0.005,0.004,12.35,6.47
2020-10-28 15:45:00,0.003,0.004,12.14,6.45
2020-10-28 16:00:00,0.0016699999999999998,0.0,11.93,6.43
2020-10-28 16:15:00,0.00667,0.0,11.7,6.41
2020-10-28 16:30:00,0.00227,0.0,11.48,6.4
2020-10-28 16:45:00,0.00707,0.008,11.25,6.38
2020-10-28 17:00:00,0.00233,0.008,11.02,6.36
2020-10-28 17:15:00,0.0048,0.008,10.91,6.34
2020-10-28 17:30:00,0.0052,0.012,10.8,6.33
2020-10-28 17:45:00,0.00533,0.012,10.68,6.31
2020-10-28 18:00:00,0.00747,0.016,10.57,6.3
2020-10-28 18:15:00,0.00907,0.016,10.51,6.28
2020-10-28 18:30:00,0.0048,0.012,10.44,6.27
2020-10-28 18:45:00,0.00267,0.016,10.38,6.25
2020-10-28 19:00:00,0.0016699999999999998,0.012,10.31,6.24
2020-10-28 19:15:00,0.002,0.02,10.24,6.22
2020-10-28 19:30:00,0.00567,0.024,10.16,6.21
2020-10-28 19:45:00,0.00347,0.016,10.09,6.2
2020-10-28 20:00:00,0.0024700000000000004,0.016,10.01,6.18
2020-10-28 20:15:00,0.01333,0.004,9.91,6.17
2020-10-28 20:30:00,0.00687,0.008,9.8,6.16
2020-10-28 20:45:00,0.002,0.004,9.7,6.15
2020-10-28 21:00:00,0.00267,0.0,9.59,6.14
2020-10-28 21:15:00,0.001,0.0,9.63,6.13
2020-10-28 21:30:00,0.00133,0.004,9.68,6.12
2020-10-28 21:45:00,0.00033,0.0,9.72,6.11
2020-10-28 22:00:00,0.0,0.0,9.76,6.1
2020-10-28 22:15:00,0.0,0.0,9.79,6.09
2020-10-28 22:30:00,0.00067,0.0,9.82,6.08
2020-10-28 22:45:00,0.0,0.0,9.84,6.07
2020-10-28 23:00:00,0.0,0.0,9.87,6.07
2020-10-28 23:15:00,0.0,0.0,9.84,6.06
2020-10-28 23:30:00,0.001,0.0,9.82,6.05
2020-10-28 23:45:00,0.0,0.0,9.79,6.05
2020-10-29 00:00:00,0.0,0.0,9.76,6.04
2020-10-29 00:15:00,0.0,0.0,9.78,6.03
2020-10-29 00:30:00,0.0,0.0,9.8,6.03
2020-10-29 00:45:00,0.0,0.0,9.82,6.02
2020-10-29 01:00:00,0.0,0.0,9.84,6.02
2020-10-29 01:15:00,0.0,0.0,9.74,6.02
2020-10-29 01:30:00,0.0,0.0,9.63,6.01
2020-10-29 01:45:00,0.0,0.0,9.53,6.01
2020-10-29 02:00:00,0.0,0.0,9.42,6.01
2020-10-29 02:15:00,0.0,0.0,9.35,6.0
2020-10-29 02:30:00,0.0,0.0,9.29,6.0
2020-10-29 02:45:00,0.0,0.0,9.22,6.0
2020-10-29 03:00:00,0.0,0.0,9.15,6.0
2020-10-29 03:15:00,0.0,0.0,9.1,6.0
2020-10-29 03:30:00,0.0,0.0,9.05,6.0
2020-10-29 03:45:00,0.0,0.0,8.99,6.0
2020-10-29 04:00:00,0.0,0.0,8.94,6.0
2020-10-29 04:15:00,0.00067,0.0,8.8,6.0
2020-10-29 04:30:00,0.001,0.0,8.66,6.0
2020-10-29 04:45:00,0.002,0.0,8.51,6.01
2020-10-29 05:00:00,0.0,0.0,8.37,6.01
2020-10-29 05:15:00,0.00347,0.0,8.29,6.01
2020-10-29 05:30:00,0.00767,0.0,8.21,6.01
2020-10-29 05:45:00,0.011470000000000001,0.004,8.12,6.02
2020-10-29 06:00:00,0.0258,0.008,8.04,6.02
2020-10-29 06:15:00,0.01767,0.012,7.97,6.03
2020-10-29 06:30:00,0.01013,0.016,7.91,6.03
2020-10-29 06:45:00,0.01173,0.02,7.84,6.04
2020-10-29 07:00:00,0.015269999999999999,0.012,7.77,6.04
2020-10-29 07:15:00,0.019,0.008,7.82,6.05
2020-10-29 07:30:00,0.022600000000000002,0.008,7.87,6.06
2020-10-29 07:45:00,0.01627,0.008,7.91,6.06
2020-10-29 08:00:00,0.00567,0.008,7.96,6.07
2020-10-29 08:15:00,0.00827,0.004,8.14,6.08
2020-10-29 08:30:00,0.00547,0.0,8.33,6.09
2020-10-29 08:45:00,0.004070000000000001,0.0,8.51,6.1
2020-10-29 09:00:00,0.009130000000000001,0.0,8.69,6.1
2020-10-29 09:15:00,0.00313,0.008,8.91,6.11
2020-10-29 09:30:00,0.00333,0.0,9.13,6.12
2020-10-29 09:45:00,0.0036,0.0,9.35,6.13
2020-10-29 10:00:00,0.00147,0.0,9.57,6.15
2020-10-29 10:15:00,0.00033,0.004,9.83,6.16
2020-10-29 10:30:00,0.0044,0.004,10.08,6.17
2020-10-29 10:45:00,0.00367,0.008,10.34,6.18
2020-10-29 11:00:00,0.0028,0.008,10.59,6.19
2020-10-29 11:15:00,0.00133,0.012,10.71,6.21
2020-10-29 11:30:00,0.00433,0.008,10.83,6.22
2020-10-29 11:45:00,0.00233,0.008,10.95,6.23
2020-10-29 12:00:00,0.0,0.008,11.07,6.25
2020-10-29 12:15:00,0.001,0.008,11.17,6.26
2020-10-29 12:30:00,0.00033,0.004,11.27,6.28
2020-10-29 12:45:00,0.01333,0.004,11.36,6.29
2020-10-29 13:00:00,0.00213,0.008,11.46,6.31
2020-10-29 13:15:00,0.001,0.016,11.56,6.32
2020-10-29 13:30:00,0.0,0.0,11.65,6.34
2020-10-29 13:45:00,0.001,0.016,11.75,6.36
2020-10-29 14:00:00,0.0,0.008,11.84,6.37
2020-10-29 14:15:00,0.0,0.004,11.78,6.39
2020-10-29 14:30:00,0.0028,0.016,11.72,6.41
2020-10-29 14:45:00,0.001,0.004,11.65,6.43
2020-10-29 15:00:00,0.004,0.004,11.59,6.44
2020-10-29 15:15:00,0.0,0.004,11.55,6.46
2020-10-29 15:30:00,0.00067,0.004,11.52,6.48
2020-10-29 15:45:00,0.0,0.004,11.48,6.5
2020-10-29 16:00:00,0.0026,0.004,11.44,6.52
2020-10-29 16:15:00,0.004,0.004,11.26,6.54
2020-10-29 16:30:00,0.0028,0.004,11.08,6.56
2020-10-29 16:45:00,0.00767,0.008,10.9,6.59
2020-10-29 17:00:00,0.00267,0.012,10.72,6.61
2020-10-29 17:15:00,0.01333,0.016,10.6,6.63
2020-10-29 17:30:00,0.005730000000000001,0.016,10.47,6.65
2020-10-29 17:45:00,0.00513,0.016,10.35,6.67
2020-10-29 18:00:00,0.012,0.012,10.22,6.7
2020-10-29 18:15:00,0.00933,0.008,10.16,6.72
2020-10-29 18:30:00,0.00333,0.016,10.1,6.74
2020-10-29 18:45:00,0.002,0.024,10.03,6.77
2020-10-29 19:00:00,0.00013000000000000002,0.024,9.97,6.79
2020-10-29 19:15:00,0.00813,0.016,9.9,6.82
2020-10-29 19:30:00,0.0029300000000000003,0.012,9.83,6.84
2020-10-29 19:45:00,0.00387,0.008,9.76,6.87
2020-10-29 20:00:00,0.0024700000000000004,0.008,9.69,6.89
2020-10-29 20:15:00,0.00067,0.004,9.7,6.92
2020-10-29 20:30:00,0.0,0.004,9.72,6.95
2020-10-29 20:45:00,0.00453,0.004,9.73,6.97
2020-10-29 21:00:00,0.004,0.004,9.74,7.0
2020-10-29 21:15:00,0.012,0.004,9.79,7.03
2020-10-29 21:30:00,0.001,0.004,9.84,7.06
2020-10-29 21:45:00,0.007,0.004,9.89,7.08
2020-10-29 22:00:00,0.00233,0.0,9.94,7.11
2020-10-29 22:15:00,0.0,0.0,10.03,7.14
2020-10-29 22:30:00,0.00033,0.0,10.12,7.17
2020-10-29 22:45:00,0.0,0.0,10.2,7.2
2020-10-29 23:00:00,0.0,0.0,10.29,7.23
2020-10-29 23:15:00,0.0,0.0,10.39,7.26
2020-10-29 23:30:00,0.0,0.0,10.49,7.29
2020-10-29 23:45:00,0.0,0.0,10.58,7.32
2020-10-30 00:00:00,0.0,0.0,10.68,7.35
2020-10-30 00:15:00,0.0,0.0,10.8,7.38
2020-10-30 00:30:00,0.0,0.0,10.92,7.41
2020-10-30 00:45:00,0.0,0.0,11.04,7.44
2020-10-30 01:00:00,0.0,0.0,11.16,7.47
2020-10-30 01:15:00,0.0,0.0,11.32,7.51
2020-10-30 01:30:00,0.0,0.0,11.48,7.54
2020-10-30 01:45:00,0.0,0.0,11.64,7.57
2020-10-30 02:00:00,0.0,0.0,11.8,7.6
2020-10-30 02:15:00,0.0,0.0,11.94,7.64
2020-10-30 02:30:00,0.0,0.0,12.07,7.67
2020-10-30 02:45:00,0.0,0.0,12.21,7.7
2020-10-30 03:00:00,0.0,0.0,12.34,7.74
2020-10-30 03:15:00,0.0,0.0,12.44,7.77
2020-10-30 03:30:00,0.0,0.0,12.54,7.8
2020-10-30 03:45:00,0.002,0.0,12.64,7.84
2020-10-30 04:00:00,0.00033,0.0,12.74,7.87
2020-10-30 04:15:00,0.00033,0.0,12.8,7.91
2020-10-30 04:30:00,0.002,0.0,12.86,7.94
2020-10-30 04:45:00,0.00147,0.0,12.92,7.98
2020-10-30 05:00:00,0.008,0.0,12.98,8.01
2020-10-30 05:15:00,0.0069299999999999995,0.0,13.02,8.05
2020-10-30 05:30:00,0.0049299999999999995,0.0,13.06,8.09
2020-10-30 05:45:00,0.00347,0.0,13.1,8.12
2020-10-30 06:00:00,0.00833,0.004,13.14,8.16
2020-10-30 06:15:00,0.00333,0.012,13.17,8.2
2020-10-30 06:30:00,0.013800000000000002,0.012,13.2,8.23
2020-10-30 06:45:00,0.0434,0.012,13.23,8.27
2020-10-30 07:00:00,0.03447,0.012,13.26,8.31
2020-10-30 07:15:00,0.0332,0.008,13.27,8.34
2020-10-30 07:30:00,0.02293,0.012,13.28,8.38
2020-10-30 07:45:00,0.00967,0.012,13.29,8.42
2020-10-30 08:00:00,0.00933,0.012,13.3,8.46
2020-10-30 08:15:00,0.009869999999999999,0.004,13.32,8.5
2020-10-30 08:30:00,0.01093,0.0,13.34,8.53
2020-10-30 08:45:00,0.00813,0.0,13.36,8.57
2020-10-30 09:00:00,0.00347,0.0,13.38,8.61
2020-10-30 09:15:00,0.00613,0.0,13.43,8.65
2020-10-30 09:30:00,7.000000000000001e-05,0.0,13.48,8.69
2020-10-30 09:45:00,0.00133,0.0,13.53,8.73
2020-10-30 10:00:00,0.0004,0.0,13.58,8.77
2020-10-30 10:15:00,0.00107,0.0,13.62,8.8
2020-10-30 10:30:00,7.000000000000001e-05,0.0,13.65,8.84
2020-10-30 10:45:00,7.000000000000001e-05,0.0,13.69,8.88
2020-10-30 11:00:00,0.001,0.0,13.72,8.92
2020-10-30 11:15:00,0.00207,0.004,13.76,8.96
2020-10-30 11:30:00,0.00313,0.004,13.8,9.0
2020-10-30 11:45:00,0.0,0.004,13.83,9.04
2020-10-30 12:00:00,0.0,0.004,13.87,9.08
2020-10-30 12:15:00,0.00073,0.012,13.92,9.12
2020-10-30 12:30:00,0.0,0.008,13.98,9.16
2020-10-30 12:45:00,0.00367,0.004,14.03,9.2
2020-10-30 13:00:00,0.00513,0.004,14.08,9.24
2020-10-30 13:15:00,0.004,0.004,14.08,9.28
2020-10-30 13:30:00,0.0,0.008,14.08,9.32
2020-10-30 13:45:00,0.00073,0.004,14.07,9.36
2020-10-30 14:00:00,0.00513,0.004,14.07,9.4
2020-10-30 14:15:00,0.0004,0.0,14.09,9.45
2020-10-30 14:30:00,0.00133,0.0,14.1,9.49
2020-10-30 14:45:00,0.008,0.0,14.12,9.53
2020-10-30 15:00:00,0.0,0.004,14.13,9.57
2020-10-30 15:15:00,0.0,0.004,14.12,9.61
2020-10-30 15:30:00,0.0,0.0,14.11,9.65
2020-10-30 15:45:00,0.00067,0.004,14.1,9.69
2020-10-30 16:00:00,0.00073,0.0,14.09,9.73
2020-10-30 16:15:00,0.00267,0.0,14.08,9.77
2020-10-30 16:30:00,0.00313,0.0,14.07,9.81
2020-10-30 16:45:00,0.0026,0.0,14.06,9.85
2020-10-30 17:00:00,0.00713,0.004,14.05,9.9
2020-10-30 17:15:00,0.0052699999999999995,0.004,14.05,9.94
2020-10-30 17:30:00,0.00807,0.004,14.05,9.98
2020-10-30 17:45:00,0.0036,0.004,14.04,10.02
2020-10-30 18:00:00,0.001,0.008,14.04,10.06
2020-10-30 18:15:00,0.003,0.004,14.04,10.1
